id,invt_amt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7
4328,1920,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:XLB,,,,,0.167642981,0.662335136,0.170021883,,,,
4329,2660,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IGM,,,,0.435361156,0.261657492,0.133000678,0.169980673,,,
4330,110,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:PYZ,,,,0.41179352,0.282367213,0.277564923,0.028274343,,,
4331,4760,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.608114699,0.04340086,0.258250912,0.090233529,,,
4332,1100,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:EVX,,,,0.464428416,0.209044363,0.21560205,0.110925171,,,
4333,1740,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:IHI,NYSEARCA:XME,,,,0.444005215,0.275508458,0.210084921,0.070401406,,,
4334,2930,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.709837358,0.051146457,0.068541847,0.170474339,,,
4335,1280,NYSEARCA:IHI,NYSEARCA:XME,NYSEARCA:IHF,,,,,0.116456082,0.708188666,0.175355252,,,,
4336,560,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,0.740626601,0.042716973,0.059156311,0.064084804,0.093415311,,
4337,190,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.544563331,0.150510798,0.145312367,0.159613504,,,
4338,1580,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:PTH,,,0.399010364,0.327542727,0.021160529,0.214491338,0.037795041,,
4339,1520,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.42105715,0.127603736,0.119132837,0.072367001,0.259839277,,
4340,4000,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGM,,,0.31074818,0.53425484,0.014366391,0.04712725,0.093503339,,
4341,150,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.463713581,0.280350514,0.107877931,0.148057974,,,
4342,580,NYSEARCA:RYE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.684765769,0.021846634,0.22770854,0.045879286,0.01979977,,
4343,2450,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.228429836,0.550274271,0.167915604,0.053380289,,,
4344,1070,NYSEARCA:IEO,NYSEARCA:IYM,NYSEARCA:JKH,,,,,0.740751995,0.044328265,0.21491974,,,,
4345,380,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:PTH,,,,0.585881979,0.182739586,0.050083357,0.181295079,,,
4346,430,NYSEARCA:RYE,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.793826044,0.014292546,0.146298571,0.045582839,,,
4347,3700,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PYZ,NYSEARCA:EVX,,,,0.487074879,0.307246114,0.021593983,0.184085024,,,
4348,810,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:FVL,,,0.46915261,0.092953932,0.346348746,0.041614464,0.049930248,,
4349,940,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EVX,,,,,0.515673073,0.291661286,0.192665641,,,,
4350,3500,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGV,,,0.65347215,0.090338424,0.011002594,0.012738817,0.232448014,,
4351,1740,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XLB,,,,0.419428907,0.418205226,0.035993104,0.126372763,,,
4352,290,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGV,,,0.599638527,0.19295102,0.033686503,0.031142781,0.142581169,,
4353,120,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.416781982,0.086708774,0.200215508,0.242290771,0.054002965,,
4354,540,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:VOT,,,,0.508148206,0.20861,0.271181994,0.0120598,,,
4355,370,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:IHF,,,,,0.506812186,0.308393229,0.184794585,,,,
4356,880,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,,,0.570037072,0.31907806,0.05192396,0.03969072,0.019270188,,
4357,2040,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:FVL,,,,,0.80686624,0.071986443,0.121147317,,,,
4358,1440,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.467021845,0.001872778,0.274803945,0.114079288,0.142222144,,
4359,1410,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.573990834,0.197102473,0.164866234,0.040059654,0.023980805,,
4360,700,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:EVX,NYSEARCA:IGV,,,0.471495316,0.125107899,0.281645354,0.009530931,0.112220499,,
4361,860,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IGV,,,0.435460729,0.129579105,0.178317817,0.190110468,0.06653188,,
4362,2720,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.744430199,0.026862932,0.05045353,0.178253338,,,
4363,350,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:JKH,,,,0.490599448,0.06528982,0.407288243,0.036822489,,,
4364,1710,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:EVX,NYSEARCA:IGM,,,0.683111014,0.015376928,0.188735228,0.078810767,0.033966063,,
4365,120,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,,,,0.548608539,0.27753572,0.017145352,0.156710389,,,
4366,1960,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PYZ,,,,0.426256739,0.076572607,0.280469618,0.216701036,,,
4367,210,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:VOT,,,,0.444827768,0.470892271,0.048582212,0.035697749,,,
4368,1030,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.612764986,0.052175782,0.023551231,0.311508001,,,
4369,3290,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:EWC,,,,,0.658521676,0.027925409,0.313552915,,,,
4370,3890,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.590647373,0.062114093,0.197328902,0.149909632,,,
4371,540,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.327580273,0.490838852,0.078114331,0.103466544,,,
4372,330,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:EVX,,,,0.350787314,0.290168854,0.255810804,0.103233028,,,
4373,300,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:EVX,,,0.626925404,0.04546201,0.039038472,0.275218726,0.013355389,,
4374,270,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.538550005,0.307750206,0.061186618,0.026160349,0.066352822,,
4375,340,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:EVX,,,0.659712478,0.209287007,0.004786959,0.076420673,0.049792883,,
4376,1040,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IGV,,,,0.208796187,0.271956441,0.381443447,0.137803926,,,
4377,470,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.580400221,0.00786096,0.26472445,0.147014369,,,
4378,350,NYSEARCA:IEO,NYSEARCA:FVL,NYSEARCA:IGV,,,,,0.789347351,0.039536602,0.171116047,,,,
4379,5170,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:FVL,,,,0.488310968,0.30546874,0.005914111,0.200306181,,,
4380,210,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:ITA,,,,,0.560417719,0.226293387,0.213288894,,,,
4381,3240,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.503793878,0.315290521,0.115336067,0.065579534,,,
4382,1440,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.474088976,0.161858364,0.122225787,0.154588946,0.087237926,,
4383,640,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:EVX,,,,0.390383603,0.222040157,0.173694301,0.213881939,,,
4384,570,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:XLB,,,,,0.626954013,0.074505319,0.298540668,,,,
4385,3930,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:PTH,,,0.118050955,0.411545649,0.32249805,0.013852306,0.13405304,,
4386,1400,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:VOT,,,0.445923658,0.18985716,0.292039417,0.059756233,0.012423533,,
4387,1640,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VOT,,,,0.536695032,0.09360235,0.235678857,0.134023761,,,
4388,1500,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:JKH,,,0.360897535,0.210096166,0.065964914,0.190311574,0.17272981,,
4389,1700,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.599113939,0.107725233,0.210955763,0.04411245,0.038092615,,
4390,1570,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:IHI,NYSEARCA:PTH,,,,0.665470524,0.107969187,0.19450666,0.032053629,,,
4391,2440,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:IGM,,,,,0.664524285,0.082110142,0.253365573,,,,
4392,100,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:FVL,,,,,0.429192148,0.544537848,0.026270004,,,,
4393,150,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.805259311,0.078093373,0.094699003,0.021948313,,,
4394,230,NYSEARCA:IEO,NYSEARCA:PXI,NYSEARCA:PYZ,,,,,0.591040153,0.143978509,0.264981338,,,,
4395,720,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IHF,,,,,0.448683595,0.386801394,0.164515011,,,,
4396,2000,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.561259646,0.205887833,0.09404956,0.072133454,0.066669507,,
4397,4750,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGM,,,0.607833391,0.236667129,0.028854995,0.056103418,0.070541067,,
4398,1300,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.410501251,0.328066744,0.012542104,0.140235004,0.108654898,,
4399,1030,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IGV,,,,,0.676296611,0.155943339,0.16776005,,,,
4400,1710,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.462215119,0.239357589,0.204861316,0.03459677,0.058969206,,
4401,3050,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VOT,,,,,0.30587235,0.533372916,0.160754734,,,,
4402,530,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:JKH,,,0.587608524,0.088913215,0.242970571,0.033205704,0.047301986,,
4403,160,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:FVL,,,,,0.657029721,0.070307065,0.272663214,,,,
4404,270,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:JKH,NYSEARCA:EVX,,,0.557178878,0.248969641,0.061260198,0.003483172,0.129108111,,
4405,1010,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:PXI,,,,0.303453068,0.059527197,0.108767785,0.52825195,,,
4406,790,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:IGV,,,,,0.655835929,0.033605543,0.310558528,,,,
4407,1170,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:IYM,,,0.358384117,0.155255223,0.181413584,0.029350749,0.275596328,,
4408,590,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VOT,,,,0.437786029,0.29179803,0.165008294,0.105407647,,,
4409,4270,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IHI,NYSEARCA:XME,,,,0.654541279,0.059633654,0.183119552,0.102705516,,,
4410,630,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:RYH,,,,,0.629846279,0.141792304,0.228361417,,,,
4411,920,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:VOT,,,,0.606098635,0.057996279,0.243209553,0.092695533,,,
4412,1290,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:PYZ,,,,0.527897999,0.192280991,0.078706601,0.201114409,,,
4413,130,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:IGM,,,0.476824564,0.083589295,0.189002183,0.151860484,0.098723475,,
4414,2150,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:JKH,,,,,0.499312629,0.326170706,0.174516665,,,,
4415,430,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,,,0.220928834,0.399511477,0.208086191,0.004193587,0.167279911,,
4416,1750,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,,,,0.492003447,0.195658134,0.021353683,0.290984736,,,
4417,2600,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:VAW,,,,,0.652490871,0.026494762,0.321014367,,,,
4418,4010,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IGM,,,,,0.38750578,0.398790763,0.213703456,,,,
4419,1750,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:JKH,,,0.410383591,0.025682414,0.271415349,0.280798802,0.011719844,,
4420,3070,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:PYZ,,,0.231418558,0.154620611,0.473389797,0.022184712,0.118386323,,
4421,4960,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:PYZ,,,,0.48763289,0.140905789,0.161903277,0.209558044,,,
4422,310,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.502188644,0.38253763,0.001337436,0.113936291,,,
4423,630,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.571317672,0.221550701,0.164130417,0.017446853,0.025554357,,
4424,1840,NYSEARCA:IEO,NYSEARCA:EWC,NYSEARCA:VOT,,,,,0.66311687,0.250199955,0.086683175,,,,
4425,2810,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.493199663,0.214500888,0.225210313,0.067089136,,,
4426,130,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:IGV,,,,,0.639538244,0.201551552,0.158910203,,,,
4427,120,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGV,,,0.662442499,0.03068941,0.087104509,0.02998429,0.189779292,,
4428,1070,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.525479185,0.257131882,0.01952317,0.197865763,,,
4429,180,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IGV,,,,,0.84337803,0.09456989,0.06205208,,,,
4430,320,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:IGM,,,0.511151505,0.313401085,0.019562629,0.035979823,0.119904957,,
4431,1200,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:IYM,,,,0.567990866,0.062400946,0.293904848,0.07570334,,,
4432,160,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EVX,,,,0.393425785,0.178867743,0.277638068,0.150068404,,,
4433,3110,NYSEARCA:IEZ,NYSEARCA:ITA,NYSEARCA:IHF,,,,,0.586675191,0.273565801,0.139759008,,,,
4434,1380,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:JKH,,,0.296685463,0.359348333,0.080420112,0.025147076,0.238399016,,
4435,2230,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.518486257,0.277407841,0.079085097,0.074725513,0.050295292,,
4436,550,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:FVL,,,,0.452689216,0.242584274,0.121722524,0.183003986,,,
4437,700,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.460303539,0.328676008,0.166532112,0.044488341,,,
4438,460,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,,,0.387851591,0.140129049,0.143188846,0.016643712,0.312186802,,
4439,4290,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:JKH,,,,,0.395532725,0.351737448,0.252729826,,,,
4440,300,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:XBI,NYSEARCA:IHF,,,,0.420785629,0.086702146,0.465767283,0.026744941,,,
4441,2290,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:XLB,,,0.321426978,0.07881714,0.299685178,0.28150747,0.018563234,,
4442,1810,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,0.484088442,0.295939937,0.042445604,0.03912414,0.138401878,,
4443,340,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.812295858,0.092079076,0.051953191,0.043671875,,,
4444,3590,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IGM,,,,,0.619584535,0.260184231,0.120231234,,,,
4445,210,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:JKH,,,,,0.323550122,0.412832177,0.263617701,,,,
4446,2700,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,,,0.275146044,0.387570893,0.062333258,0.003464337,0.271485468,,
4447,830,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.429265128,0.290954308,0.119934874,0.088572196,0.071273493,,
4448,360,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EVX,,,,0.566615242,0.084186719,0.203686846,0.145511192,,,
4449,2860,NYSEARCA:IEO,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,,,,0.535130509,0.024360441,0.027987721,0.412521329,,,
4450,540,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VOT,,,0.19361421,0.40881037,0.167885437,0.16156561,0.068124373,,
4451,2290,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:EVX,,,0.470972778,0.043276155,0.063635305,0.382291937,0.039823824,,
4452,2590,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.583181908,0.260901877,0.094178496,0.061737719,,,
4453,3050,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:EVX,,,,,0.482307147,0.465531206,0.052161648,,,,
4454,2640,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.33137168,0.414939298,0.153503222,0.100185799,,,
4455,3830,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,,,,0.258244952,0.313252513,0.160233524,0.268269011,,,
4456,360,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,,,,0.469761143,0.232847193,0.278345006,0.019046658,,,
4457,3090,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:IGV,,,,0.673090555,0.031934881,0.092762003,0.202212561,,,
4458,170,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,,,,0.303773681,0.120857079,0.304469925,0.270899315,,,
4459,390,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:IGM,,,0.444066795,0.137187749,0.22908034,0.042258958,0.147406157,,
4460,210,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:PYZ,NYSEARCA:FVL,,,,0.634404165,0.036167015,0.018961464,0.310467356,,,
4461,2030,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:ITA,,,,,0.440372318,0.26014982,0.299477862,,,,
4462,150,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:VOT,,,,0.461315314,0.213548082,0.269478466,0.055658137,,,
4463,310,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,,,,,0.546099483,0.38776928,0.066131237,,,,
4464,300,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,,,,0.500354651,0.148444282,0.039239984,0.311961083,,,
4465,4510,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:IYM,,,0.413658022,0.234039463,0.019878917,0.300384903,0.032038695,,
4466,310,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IGM,,,,0.426787259,0.338144946,0.019882774,0.215185022,,,
4467,1330,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:IHI,NYSEARCA:PTH,,,0.419587547,0.242190262,0.14857653,0.188499145,0.001146516,,
4468,1060,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:FVL,,,0.673796655,0.073157138,0.003584357,0.172995727,0.076466123,,
4469,2690,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:VOT,,,0.51122488,0.199604518,0.008496816,0.232565299,0.048108487,,
4470,1070,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IGV,,,,0.516682862,0.086338402,0.239240869,0.157737868,,,
4471,1220,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.590231521,0.00781973,0.323620022,0.078328727,,,
4472,820,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:VOT,,,,0.651523033,0.150302068,0.119784887,0.078390012,,,
4473,1620,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGM,,,0.712915493,0.00199721,0.200419849,0.06970439,0.014963058,,
4474,4790,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:RYH,,,,0.632960941,0.065381043,0.204960114,0.096697903,,,
4475,3910,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.617411648,0.176099542,0.047300934,0.021654355,0.13753352,,
4476,120,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.571576134,0.247185481,0.158520681,0.022717705,,,
4477,1940,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:PTH,,,,,0.669866551,0.200826373,0.129307076,,,,
4478,750,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:IHI,NYSEARCA:IHF,,,,0.607142061,0.173245471,0.055942507,0.163669961,,,
4479,2050,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:PYZ,,,,,0.35690663,0.450435105,0.192658265,,,,
4480,1040,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.118044064,0.400177534,0.158164577,0.095802954,0.227810871,,
4481,660,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.717412556,0.032474926,0.070925115,0.179187404,,,
4482,1380,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:PPA,,,,0.589523628,0.271805575,0.040311165,0.098359632,,,
4483,2870,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:FVL,,,0.469787554,0.193169793,0.194992979,0.050228759,0.091820914,,
4484,1590,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.40015071,0.428480547,0.139588772,0.007403372,0.024376599,,
4485,3100,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EVX,,,,0.502206083,0.306172534,0.039413928,0.152207455,,,
4486,4680,NYSEARCA:IEZ,NYSEARCA:XLE,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.65205017,0.008272117,0.029458422,0.310219291,,,
4487,670,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.513594504,0.206398037,0.113896022,0.166111436,,,
4488,1390,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:XME,,,,,0.620967232,0.348059902,0.030972866,,,,
4489,5040,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.414530321,0.19380068,0.147722234,0.058045994,0.185900771,,
